,year,regional_schlüssel,Aus15,Aus16,Aus17,Aus18,Aus19,Aus20,Aus21,Aus22,Aus23,Aus24,Aus25,Aus26,Aus27,Aus28,Aus29,Aus30,Aus31,Aus32,Aus33,Aus34,Aus35,Aus36,Aus37,Aus38,Aus39,Aus40,Aus41,Aus42,Aus43,Aus44,Aus45,Aus46,Aus47,Aus48,Aus49,Aus50,Ausuknwn,Deu15,Deu16,Deu17,Deu18,Deu19,Deu20,Deu21,Deu22,Deu23,Deu24,Deu25,Deu26,Deu27,Deu28,Deu29,Deu30,Deu31,Deu32,Deu33,Deu34,Deu35,Deu36,Deu37,Deu38,Deu39,Deu40,Deu41,Deu42,Deu43,Deu44,Deu45,Deu46,Deu47,Deu48,Deu49,Deu50,Deuuknwn,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
2119,2005,5358028,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,2,6,6,5,5,9,11,6,10,8,9,7,3,9,1,0,1,2,0,0,0,0,0,0,0,1,5,4,3,0,8,119,2,2,2,23,2,41,0,36,0,4,0,0,2,13
2120,2005,5358032,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,110,0,0,1,0,0,0,2,6,5,3,3,1,11,3,4,7,9,1,9,3,1,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,11,188,1,111,2,16,4,22,2,29,0,1,0,0,2,9
2121,2005,5358036,0,0,0,0,0,0,1,0,0,0,2,2,4,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,2,2,1,1,3,7,3,3,2,5,4,7,10,4,0,0,0,1,0,0,0,0,0,0,0,8,0,2,1,0,16,72,0,4,3,8,8,18,4,30,0,1,0,0,1,11
2122,2005,5358040,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,4,10,3,1,8,3,5,3,7,2,4,5,0,0,0,1,0,0,0,0,0,0,0,3,2,2,1,0,8,70,0,1,1,19,3,20,3,21,0,1,0,0,1,8
2123,2005,5358044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,2,3,3,4,3,11,6,2,7,5,6,4,7,0,0,2,3,1,0,0,0,0,0,0,4,3,1,2,0,4,85,0,4,0,10,0,26,3,29,0,6,1,0,0,10
2124,2005,5358048,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,2,1,2,4,2,4,3,3,2,6,6,4,6,3,5,6,9,4,0,0,3,0,0,0,0,0,0,0,0,9,2,6,1,0,6,97,0,9,1,16,2,24,1,27,0,3,0,0,2,18
2125,2005,5358052,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,3,0,0,6,8,8,3,5,10,6,6,4,6,1,5,6,2,1,0,0,1,0,0,0,0,0,0,3,2,1,1,0,7,92,0,7,1,22,2,30,3,22,0,4,0,0,1,7
2126,2005,5358056,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,3,2,1,2,2,5,1,3,5,4,2,7,1,5,3,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,3,64,1,5,0,10,1,18,0,18,0,3,0,0,1,10
2127,2005,5358060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,1,1,4,4,1,2,1,5,1,3,5,3,4,8,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,0,3,169,0,111,0,12,2,15,1,22,0,0,0,0,0,9
2128,2005,5362004,0,0,0,0,0,0,0,1,0,1,2,4,2,2,0,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,3,5,4,5,3,4,2,8,7,13,12,10,10,7,8,9,10,1,0,1,1,0,1,0,0,0,0,0,8,4,5,6,0,23,149,0,10,4,18,9,50,7,44,0,3,0,1,3,23
2129,2005,5362008,0,0,1,1,5,3,10,8,7,16,11,9,8,16,12,9,6,7,6,4,5,1,2,0,2,0,0,0,0,0,0,0,6,3,4,1,0,0,2,5,4,10,7,16,11,21,10,13,18,19,27,23,17,22,17,24,22,18,2,1,8,5,0,1,0,0,0,0,0,14,6,13,9,0,163,365,10,28,52,71,54,104,28,103,5,16,0,1,14,42
2130,2005,5362012,0,0,0,3,2,2,4,3,8,3,7,4,5,4,6,7,4,2,4,2,2,1,1,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,4,7,6,6,5,8,10,12,15,8,18,16,17,19,16,24,21,21,1,0,3,4,1,0,0,0,0,0,0,11,16,14,8,0,82,292,7,18,25,41,26,74,14,101,5,9,0,0,5,49
2131,2005,5362016,0,0,0,0,1,0,0,2,2,1,2,4,1,2,2,3,0,0,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,6,2,9,5,5,3,7,11,17,7,9,8,11,11,4,0,0,1,0,0,0,0,0,0,0,0,9,10,3,7,0,29,161,1,16,7,27,12,45,7,43,2,1,0,0,0,29
2132,2005,5362020,0,0,1,0,2,2,1,1,2,4,2,4,3,3,2,3,4,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,5,3,2,0,0,0,2,2,4,5,4,9,4,10,18,18,17,19,11,22,16,21,17,17,21,1,1,5,3,1,0,0,1,0,0,0,17,9,13,8,0,55,296,5,13,10,45,15,87,12,92,1,11,1,1,11,47
2133,2005,5362024,0,0,0,0,2,4,3,7,1,9,5,9,8,5,2,6,7,10,3,7,5,1,0,0,2,0,0,0,0,0,0,0,3,3,3,1,0,0,1,3,4,7,9,4,10,6,8,10,19,17,18,10,14,23,26,24,22,20,1,2,6,2,0,0,0,0,0,0,0,16,9,12,15,0,106,318,6,24,25,38,30,78,32,115,3,11,0,0,10,52
2134,2005,5362028,0,0,0,1,1,4,4,3,4,7,5,4,8,4,13,3,4,6,6,4,5,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,1,4,5,7,2,13,11,10,17,10,17,21,21,25,13,24,25,23,24,3,2,5,5,0,0,0,0,0,0,0,29,19,10,7,0,94,353,6,17,23,53,32,94,25,109,1,15,0,0,7,65
2135,2005,5362032,1,0,0,2,2,7,10,8,3,11,6,9,10,9,5,7,13,13,5,7,1,0,0,1,2,0,0,0,0,0,0,0,5,1,4,3,0,1,3,7,6,5,11,11,12,18,11,24,21,33,24,27,31,21,23,17,31,24,1,2,4,2,1,2,0,0,0,0,0,13,19,21,7,0,145,433,12,33,38,76,40,136,39,116,3,10,0,2,13,60
2136,2005,5362036,0,0,0,0,0,0,2,3,2,1,3,6,1,4,3,4,1,6,4,8,4,0,0,1,1,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,1,0,1,2,3,4,10,13,9,12,15,24,19,19,26,27,31,25,1,1,3,6,1,0,0,0,0,0,0,27,17,17,6,0,62,320,0,2,11,32,18,79,23,128,2,12,0,0,8,67
2137,2005,5362040,0,0,0,2,1,3,1,6,2,4,9,8,7,6,8,6,3,7,3,3,1,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,3,4,4,7,6,6,13,5,14,8,13,17,7,12,6,10,9,13,11,3,1,3,2,0,1,0,0,0,0,0,6,7,10,8,0,87,209,6,18,22,44,35,57,17,49,1,9,0,1,6,31
2138,2005,5366004,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,5,2,4,4,9,4,6,10,10,3,8,7,3,7,0,1,5,3,0,1,0,0,0,0,0,7,4,5,2,0,9,114,0,4,2,15,1,39,4,28,1,9,0,1,1,18
2139,2005,5366008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,2,5,3,3,0,4,5,4,5,5,2,3,4,1,0,1,2,1,0,0,0,0,0,0,0,1,4,1,1,0,5,64,0,6,1,14,3,18,0,15,0,4,0,0,1,7
2140,2005,5366012,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,3,3,2,2,2,2,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,3,39,0,2,0,11,2,12,1,6,0,0,0,0,0,8
2141,2005,5366016,0,1,1,0,3,3,1,3,4,3,5,2,3,10,5,5,1,3,3,5,4,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,0,0,0,4,8,8,17,18,24,16,29,22,23,25,20,20,31,15,24,19,10,17,5,0,7,1,0,1,0,0,0,0,0,13,16,12,4,0,73,409,8,37,16,109,25,119,16,85,1,13,0,1,7,45
2142,2005,5366020,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,2,3,1,3,6,3,3,1,4,6,5,5,2,0,1,2,0,0,0,0,0,0,0,3,5,3,2,0,3,68,0,4,2,9,0,16,1,21,0,5,0,0,0,13
2143,2005,5366024,0,0,0,0,0,2,0,0,1,0,1,2,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,4,1,5,4,4,5,5,4,4,7,3,3,4,0,2,0,0,0,1,0,0,0,0,0,2,2,3,1,0,13,71,2,6,2,11,5,22,3,21,1,2,0,1,0,8
2144,2005,5366028,0,0,0,0,0,1,0,1,0,2,1,3,2,1,1,1,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,1,5,5,5,13,5,11,13,20,11,19,24,19,11,12,11,1,0,4,1,0,0,0,0,0,0,0,8,4,3,6,0,24,219,1,8,4,33,8,74,9,77,1,6,0,0,1,21
2145,2005,5366032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,3,6,1,4,8,2,5,2,6,6,0,0,2,0,0,0,0,0,0,0,0,3,4,0,1,0,2,59,0,2,0,4,1,22,0,21,0,2,0,0,1,8
2146,2005,5366036,0,0,1,0,0,1,1,1,1,0,0,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,5,6,3,8,7,6,5,5,5,8,4,4,1,1,1,0,0,0,0,0,0,0,0,2,1,2,2,0,12,84,2,2,3,17,5,29,2,26,0,3,0,0,0,7
2147,2005,5366040,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,3,2,1,5,5,3,1,2,7,3,4,5,6,4,4,4,2,1,3,0,2,0,0,0,0,0,0,7,8,8,4,0,8,99,1,8,2,16,2,17,2,23,0,8,0,0,1,27
2148,2005,5366044,0,0,0,0,1,0,1,0,2,1,0,0,2,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,5,4,5,17,9,9,11,6,9,11,7,5,7,6,8,0,0,1,3,0,0,0,0,0,0,0,9,5,4,3,0,15,152,1,8,4,40,5,46,4,33,0,4,0,0,1,21
2149,2005,5370004,0,0,0,0,0,1,0,1,1,2,0,2,3,2,6,1,3,2,3,1,3,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,3,2,5,6,5,12,9,11,14,20,20,21,17,12,17,17,20,15,12,2,0,9,5,0,1,0,0,0,0,0,21,15,12,8,0,37,312,1,17,4,51,14,90,12,81,0,16,2,1,4,56
2150,2005,5370008,0,0,0,2,2,0,0,1,1,0,0,1,1,2,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,1,1,2,0,3,3,3,2,7,2,7,9,4,3,7,2,0,0,1,1,0,0,0,0,0,0,0,4,3,1,3,0,20,72,4,4,2,9,5,21,6,25,0,2,0,0,3,11
2151,2005,5370012,0,0,0,0,1,1,2,2,2,2,2,6,4,5,5,2,6,4,5,5,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,3,0,0,2,1,2,5,5,7,5,5,12,8,8,11,9,15,7,13,6,17,9,3,0,2,0,1,1,0,0,0,0,0,0,10,7,5,4,0,64,180,2,15,10,37,22,50,21,48,1,4,0,0,8,26
2152,2005,5370016,0,0,1,0,3,0,2,1,4,3,3,4,2,6,4,4,5,2,2,3,2,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,3,6,8,9,11,6,11,14,17,15,10,29,16,18,27,19,16,18,12,0,1,5,0,0,0,0,0,0,0,0,10,7,6,4,0,57,299,4,27,13,59,20,88,14,92,1,6,1,0,4,27
2153,2005,5370020,0,0,0,0,2,5,6,6,7,6,6,5,9,8,6,5,7,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,8,4,15,18,15,20,6,15,18,15,12,16,14,13,14,14,13,1,0,2,1,1,0,0,0,0,0,0,12,5,10,1,0,92,269,7,18,31,74,33,76,19,68,0,5,0,0,2,28
2154,2005,5370024,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,3,1,5,3,1,2,4,3,4,8,1,4,3,1,0,1,1,0,0,0,0,0,0,0,2,1,1,2,0,11,56,1,4,1,10,3,13,3,20,1,3,0,0,2,6
2155,2005,5370028,0,0,0,0,0,0,0,1,2,0,2,5,4,5,1,3,1,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,5,3,3,3,6,4,10,12,8,7,12,15,12,10,7,13,9,8,0,0,2,2,0,0,0,0,0,0,0,9,7,5,4,0,35,179,0,14,5,35,18,54,10,47,1,4,0,0,1,25
2156,2005,5370032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,2,1,1,2,2,6,4,3,7,2,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,8,49,0,4,1,6,4,17,3,16,0,2,0,0,0,4
2157,2005,5370036,0,0,0,0,0,1,1,1,0,0,1,5,0,2,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,3,4,3,4,4,5,6,11,7,10,9,5,11,9,17,9,0,1,3,1,0,1,0,0,0,0,0,3,1,7,3,0,21,142,1,8,3,20,12,43,3,51,0,5,0,1,2,14
2158,2005,5370040,0,0,0,1,0,0,0,2,2,1,1,2,1,3,4,2,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,1,1,4,2,5,3,4,11,8,10,9,7,19,12,15,12,14,16,0,0,3,4,0,0,0,0,0,0,0,8,14,6,9,0,32,200,1,9,6,25,12,53,8,69,1,7,0,0,4,37
2159,2005,5374004,0,0,1,0,1,4,2,0,1,5,2,4,2,6,3,1,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,3,6,6,11,4,5,8,9,12,11,6,4,7,8,7,5,1,0,2,0,0,1,0,0,0,0,0,4,4,5,2,0,42,136,6,8,10,32,16,46,7,31,1,3,0,1,2,15
2160,2005,5374008,0,0,0,0,2,3,1,1,0,3,2,3,3,2,3,5,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,4,1,7,4,7,4,11,6,11,11,11,7,9,8,12,0,0,1,1,0,0,0,0,0,0,0,7,1,4,2,0,36,132,5,3,7,23,16,43,5,47,1,2,0,0,2,14
2161,2005,5374012,0,0,2,1,1,6,3,5,6,11,9,4,5,7,2,12,6,9,8,5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,15,13,7,15,18,25,41,29,15,28,20,16,20,16,14,15,11,1,0,5,2,0,0,0,0,0,0,0,18,13,4,5,0,108,369,10,31,34,106,30,108,28,76,2,8,0,0,4,40
2162,2005,5374016,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,3,3,3,1,3,2,18,6,8,6,7,11,3,6,11,4,4,5,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0,20,115,0,11,3,30,9,35,3,30,0,0,0,0,5,9
2163,2005,5374020,0,0,0,0,0,0,2,0,3,1,0,2,1,1,0,1,3,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,7,7,8,13,8,9,11,11,15,5,8,13,11,11,7,0,0,3,4,0,0,0,0,0,0,0,7,7,2,0,0,23,171,0,4,6,43,5,51,8,50,2,7,0,0,2,16
2164,2005,5374024,0,0,0,0,0,0,2,1,0,2,0,0,2,3,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,5,5,7,5,3,7,1,5,7,9,9,7,4,5,8,1,0,2,0,0,1,0,0,0,0,0,2,3,3,5,0,22,106,0,2,5,25,9,29,6,33,0,3,0,1,2,13
2165,2005,5374028,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,7,5,4,2,2,4,11,6,8,2,3,5,5,1,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,15,83,0,5,4,18,5,25,6,23,0,3,0,0,0,9
2166,2005,5374032,0,0,0,2,0,0,0,0,1,0,2,1,4,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,4,7,6,5,12,2,15,14,13,8,7,3,7,4,6,0,1,1,1,1,0,0,0,0,0,0,7,2,2,3,0,19,137,2,6,3,34,8,52,5,27,0,4,0,0,1,14
2167,2005,5374036,0,0,0,0,0,0,4,0,0,2,2,2,3,1,4,7,1,6,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,2,3,2,4,5,8,10,8,16,3,7,14,8,7,8,3,4,0,0,1,2,0,0,0,0,0,0,0,7,6,2,6,0,39,139,0,8,8,29,17,48,11,30,1,3,0,0,2,21
2168,2005,5374040,0,0,0,0,1,1,1,1,0,0,0,1,2,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,7,8,7,13,8,9,10,11,8,8,7,7,10,1,2,6,0,2,0,0,0,0,0,0,7,6,3,3,0,15,157,2,4,2,32,6,51,5,40,0,11,0,0,0,19
2169,2005,5374044,0,0,0,0,1,1,1,2,2,1,6,4,1,5,2,3,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,8,8,5,12,15,15,12,15,14,9,16,5,5,9,8,4,1,1,2,1,1,0,0,0,0,0,0,5,5,3,3,0,39,190,2,16,12,55,15,66,7,31,2,6,0,0,1,16
2170,2005,5374048,0,0,0,0,0,0,0,0,5,0,1,0,2,0,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,2,0,5,3,8,7,9,12,10,14,10,14,8,9,11,10,14,8,7,0,1,4,4,0,0,0,0,0,0,0,10,3,7,3,0,22,193,0,10,6,46,7,55,3,50,1,9,0,0,5,23
2171,2005,5374052,0,0,0,1,2,1,1,3,6,0,2,2,5,0,2,1,2,0,1,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,7,8,6,5,17,11,15,14,12,12,13,16,5,10,1,1,1,0,0,0,0,1,0,0,0,6,6,2,3,0,38,179,4,6,12,27,10,69,9,56,2,3,0,1,1,17
2172,2005,5378004,0,0,0,1,1,3,5,4,3,10,15,9,10,5,10,11,13,9,9,7,5,1,0,1,1,0,0,0,0,0,0,0,3,8,3,1,0,1,0,4,4,8,8,11,16,13,20,30,24,26,34,45,43,50,58,48,56,57,8,1,14,8,1,0,0,0,0,0,0,43,40,41,18,0,148,730,5,25,37,90,45,172,43,269,3,32,0,0,15,142
2173,2005,5378008,0,0,0,0,2,1,1,1,3,1,4,1,4,3,4,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,2,4,5,4,2,3,8,7,6,7,8,9,6,5,14,1,0,1,1,1,0,0,0,0,0,0,6,11,1,6,0,36,123,3,5,10,17,13,31,7,42,0,4,0,0,3,24
2174,2005,5378012,0,0,0,0,0,0,0,1,2,0,0,0,3,1,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,7,5,6,6,10,9,11,11,11,18,3,8,9,0,0,2,2,0,0,0,0,0,0,0,7,6,3,3,0,15,145,0,4,3,22,7,47,5,49,0,4,0,0,0,19
2175,2005,5378016,0,0,0,0,1,0,0,0,3,1,1,1,1,3,1,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,7,4,3,4,8,4,7,7,9,9,13,15,13,17,11,0,0,3,2,0,0,0,0,0,0,0,14,13,8,4,0,26,176,1,1,5,26,8,36,7,69,0,5,0,0,5,39
2176,2005,5378020,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,0,7,3,6,3,3,4,5,7,13,8,8,2,4,4,0,0,0,0,0,0,0,0,8,9,8,8,0,8,120,0,3,1,14,1,19,5,41,0,10,0,0,1,33
2177,2005,5378024,0,0,0,0,0,1,1,3,1,2,5,2,2,2,0,2,3,3,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,2,4,6,6,9,9,11,8,10,15,13,11,10,16,16,14,0,0,4,3,0,0,0,0,0,0,0,9,11,9,4,0,35,206,1,8,12,34,8,57,11,67,1,7,0,0,2,33
2178,2005,5378028,0,0,1,0,0,1,1,3,2,0,0,0,3,2,3,2,1,3,3,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,2,4,2,0,7,3,5,5,4,7,13,10,8,7,12,22,10,2,0,7,1,0,0,0,0,0,0,0,11,12,14,5,0,35,176,2,9,6,17,10,39,9,59,4,10,0,0,4,42
2179,2005,5378032,0,0,0,0,0,2,0,0,0,6,3,0,7,1,4,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,2,5,3,5,11,6,12,7,9,11,15,11,15,18,15,9,10,1,1,7,0,0,0,0,0,0,0,0,15,11,6,7,0,36,214,2,9,9,37,12,53,9,67,0,9,0,0,4,39
2180,2005,5382004,0,0,0,0,1,0,0,2,0,0,2,3,3,1,7,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,3,2,1,6,6,8,8,11,13,8,9,6,14,12,12,15,1,2,6,1,0,0,0,0,0,0,0,6,9,7,5,0,34,174,1,6,4,23,17,49,8,59,0,10,0,0,4,27
2181,2005,5382008,0,0,0,0,0,1,0,3,2,3,0,3,2,3,0,6,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,2,3,1,5,4,8,3,8,5,11,6,10,10,5,12,3,2,4,2,0,0,0,0,0,0,0,7,13,7,10,0,35,144,1,3,8,15,14,35,8,43,0,11,0,0,4,37
2182,2005,5382012,0,0,2,2,1,2,1,3,2,4,4,5,6,4,6,4,8,6,6,6,2,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,2,5,12,14,12,19,13,16,20,19,22,23,20,27,21,32,4,0,6,6,0,1,0,0,0,0,0,26,19,12,14,0,80,368,7,5,14,62,25,90,28,123,3,16,0,1,3,71
2183,2005,5382016,0,1,0,1,0,2,1,1,5,3,0,5,4,1,4,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,6,4,4,5,9,10,11,9,3,7,10,8,7,5,1,1,1,0,0,0,0,0,0,0,0,3,4,3,3,0,37,124,4,7,10,22,15,42,8,37,0,3,0,0,0,13
2184,2005,5382020,0,0,0,0,4,0,2,0,5,1,6,4,2,4,5,5,5,1,2,3,2,1,0,0,0,0,1,0,0,0,0,0,2,1,2,2,0,2,2,1,2,3,4,4,6,10,20,19,11,21,23,20,30,28,22,24,29,26,4,2,8,3,1,0,0,0,0,0,0,16,16,13,11,0,60,381,4,14,14,59,20,105,13,129,1,18,1,0,7,56
2185,2005,5382024,0,0,2,1,1,2,1,2,3,4,3,7,4,2,2,8,1,6,3,1,3,1,0,1,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,2,1,5,0,8,1,6,7,14,19,14,20,17,27,18,20,20,25,10,1,6,5,0,0,0,0,0,0,0,14,15,15,7,0,66,298,6,9,13,22,23,84,14,110,2,22,0,0,8,51
2186,2005,5382028,0,0,0,0,0,0,1,1,1,0,0,2,5,0,0,4,3,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,4,2,3,4,4,7,9,4,18,14,6,12,16,14,22,12,18,1,2,7,1,0,0,0,0,0,0,0,12,8,6,8,0,27,217,0,9,3,27,11,54,8,82,2,11,0,0,3,34
2187,2005,5382032,0,0,0,0,0,1,2,0,1,3,6,2,1,5,2,1,2,1,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,6,7,4,4,4,6,10,7,8,3,6,12,4,9,5,7,0,1,1,1,0,0,0,0,0,0,0,3,9,4,1,0,37,125,1,9,12,25,11,34,11,37,1,3,0,0,1,17
2188,2005,5382036,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,2,1,4,0,2,6,3,4,11,3,11,5,7,6,0,0,1,0,1,0,0,0,0,0,0,9,2,3,4,0,9,90,0,3,2,9,2,26,4,32,0,2,0,0,1,18
2189,2005,5382040,0,0,0,0,0,0,0,1,0,1,0,0,2,4,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,3,9,4,6,10,10,7,8,10,17,15,9,15,0,0,1,0,0,0,0,0,0,0,0,10,10,5,1,0,15,161,0,3,2,24,9,41,4,66,0,1,0,0,0,26
